Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month
TXN_3110343,Tea,7.5,1.5,7.5,Digital Wallet,Takeaway,2023-06-24,2023-06
TXN_3746260,Smoothie,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-08-26,2023-08
TXN_3725837,Coffee,10.0,2.0,10.0,Cash,In-store,2023-10-22,2023-10
TXN_4594922,Salad,10.0,5.0,10.0,Credit Card,Takeaway,2023-06-19,2023-06
TXN_5163686,Salad,25.0,5.0,25.0,Credit Card,In-store,2023-05-29,2023-05
TXN_2826603,Salad,10.0,5.0,10.0,Digital Wallet,Takeaway,2023-06-22,2023-06
TXN_3760598,Cake,9.0,3.0,9.0,Digital Wallet,In-store,2023-10-24,2023-10
TXN_7679707,Tea,1.5,1.5,1.5,Credit Card,In-store,2023-07-22,2023-07
TXN_5007619,Cake,15.0,3.0,15.0,Credit Card,In-store,2023-07-05,2023-07
TXN_9625287,Juice,6.0,3.0,6.0,Cash,In-store,2023-07-08,2023-07
TXN_7337979,Coffee,2.0,2.0,2.0,Digital Wallet,In-store,2023-05-27,2023-05
TXN_5630457,Smoothie,4.0,4.0,4.0,Credit Card,Takeaway,2023-03-01,2023-03
TXN_4487966,Juice,9.0,3.0,9.0,Cash,In-store,2023-08-10,2023-08
TXN_3663712,Tea,6.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-22,2023-09
TXN_9140598,Juice,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-10,2023-07
TXN_3696194,Salad,10.0,5.0,10.0,Credit Card,In-store,2023-11-27,2023-11
TXN_2964638,Salad,10.0,5.0,10.0,Digital Wallet,In-store,2023-09-28,2023-09
TXN_8336656,Salad,25.0,5.0,25.0,Cash,Takeaway,2023-12-02,2023-12
TXN_6287890,Tea,7.5,1.5,7.5,Credit Card,Takeaway,2023-02-07,2023-02
TXN_5350401,Sandwich,8.0,4.0,8.0,Digital Wallet,In-store,2023-10-28,2023-10
TXN_1866028,Tea,7.5,1.5,7.5,Credit Card,Takeaway,2023-06-12,2023-06
TXN_9152264,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-15,2023-03
TXN_3794585,Sandwich,4.0,4.0,4.0,Credit Card,In-store,2023-02-10,2023-02
TXN_9890874,Sandwich,20.0,4.0,20.0,Cash,In-store,2023-09-02,2023-09
TXN_6024625,Coffee,10.0,2.0,10.0,Digital Wallet,Takeaway,2023-09-13,2023-09
TXN_7470910,Salad,10.0,5.0,10.0,Cash,In-store,2023-11-22,2023-11
TXN_1116119,Smoothie,16.0,4.0,16.0,Digital Wallet,In-store,2023-08-07,2023-08
TXN_3471223,Coffee,2.0,2.0,2.0,Digital Wallet,In-store,2023-10-08,2023-10
TXN_8692653,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-11-01,2023-11
TXN_5021925,Tea,6.0,1.5,6.0,Cash,In-store,2023-05-07,2023-05
TXN_7764154,Salad,10.0,5.0,10.0,Credit Card,Takeaway,2023-12-09,2023-12
TXN_2178735,Juice,9.0,3.0,9.0,Credit Card,Takeaway,2023-07-24,2023-07
TXN_5014959,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-11-28,2023-11
TXN_5348445,Salad,25.0,5.0,25.0,Digital Wallet,In-store,2023-11-15,2023-11
TXN_7215985,Tea,6.0,1.5,6.0,Credit Card,In-store,2023-08-07,2023-08
TXN_7448296,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-11-15,2023-11
TXN_1494608,Tea,4.5,1.5,4.5,Credit Card,In-store,2023-05-07,2023-05
TXN_7615147,Sandwich,16.0,4.0,16.0,Cash,In-store,2023-05-19,2023-05
TXN_5892508,Smoothie,4.0,4.0,4.0,Credit Card,Takeaway,2023-03-21,2023-03
TXN_5546684,Coffee,2.0,2.0,2.0,Credit Card,In-store,2023-10-02,2023-10
TXN_6402128,Sandwich,16.0,4.0,16.0,Digital Wallet,In-store,2023-11-09,2023-11
TXN_5009706,Sandwich,8.0,4.0,8.0,Digital Wallet,In-store,2023-09-20,2023-09
TXN_3380698,Coffee,6.0,2.0,6.0,Credit Card,Takeaway,2023-12-15,2023-12
TXN_1512118,Salad,20.0,5.0,20.0,Cash,In-store,2023-03-01,2023-03
TXN_4033888,Sandwich,8.0,4.0,8.0,Cash,In-store,2023-02-04,2023-02
TXN_7880148,Cake,9.0,3.0,9.0,Credit Card,Takeaway,2023-12-12,2023-12
TXN_4187420,Cake,9.0,3.0,9.0,Digital Wallet,In-store,2023-01-31,2023-01
TXN_9553579,Cake,6.0,3.0,6.0,Credit Card,In-store,2023-10-03,2023-10
TXN_3854285,Salad,15.0,5.0,15.0,Cash,Takeaway,2023-07-18,2023-07
TXN_5614488,Sandwich,4.0,4.0,4.0,Credit Card,Takeaway,2023-07-22,2023-07
TXN_6035534,Salad,20.0,5.0,20.0,Credit Card,In-store,2023-12-18,2023-12
TXN_7201724,Salad,5.0,5.0,5.0,Cash,Takeaway,2023-03-20,2023-03
TXN_6113876,Cake,9.0,3.0,9.0,Cash,In-store,2023-03-01,2023-03
TXN_4907812,Sandwich,8.0,4.0,8.0,Digital Wallet,In-store,2023-08-11,2023-08
TXN_6450138,Cake,3.0,3.0,3.0,Credit Card,Takeaway,2023-04-13,2023-04
TXN_7085875,Juice,9.0,3.0,9.0,Digital Wallet,In-store,2023-08-23,2023-08
TXN_6057379,Salad,25.0,5.0,25.0,Credit Card,Takeaway,2023-03-18,2023-03
TXN_9313535,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-06-04,2023-06
TXN_9626053,Salad,5.0,5.0,5.0,Cash,Takeaway,2023-08-11,2023-08
TXN_5583534,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-10-31,2023-10
TXN_1438257,Salad,20.0,5.0,20.0,Credit Card,Takeaway,2023-06-13,2023-06
TXN_3963927,Sandwich,16.0,4.0,16.0,Credit Card,In-store,2023-01-03,2023-01
TXN_7023528,Tea,7.5,1.5,7.5,Cash,In-store,2023-10-28,2023-10
TXN_9124680,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-10-03,2023-10
TXN_7853635,Salad,15.0,5.0,15.0,Digital Wallet,Takeaway,2023-02-16,2023-02
TXN_3516263,Cake,6.0,3.0,6.0,Digital Wallet,In-store,2023-09-23,2023-09
TXN_1591640,Cake,6.0,3.0,6.0,Cash,In-store,2023-05-26,2023-05
TXN_1697018,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-07-02,2023-07
TXN_2667225,Salad,10.0,5.0,10.0,Cash,In-store,2023-11-21,2023-11
TXN_9159212,Smoothie,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-12,2023-01
TXN_3282436,Salad,25.0,5.0,25.0,Credit Card,In-store,2023-12-14,2023-12
TXN_8465274,Cake,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-02-01,2023-02
TXN_8330446,Smoothie,12.0,4.0,12.0,Credit Card,In-store,2023-08-06,2023-08
TXN_9769410,Salad,5.0,5.0,5.0,Cash,In-store,2023-07-22,2023-07
TXN_1437083,Smoothie,8.0,4.0,8.0,Credit Card,In-store,2023-03-15,2023-03
TXN_2413626,Cake,3.0,3.0,3.0,Credit Card,Takeaway,2023-11-06,2023-11
TXN_3392848,Cake,6.0,3.0,6.0,Cash,In-store,2023-04-03,2023-04
TXN_7027905,Sandwich,4.0,4.0,4.0,Credit Card,In-store,2023-07-17,2023-07
TXN_8808034,Smoothie,8.0,4.0,8.0,Cash,In-store,2023-08-09,2023-08
TXN_1663113,Smoothie,16.0,4.0,16.0,Credit Card,Takeaway,2023-12-24,2023-12
TXN_6189334,Sandwich,4.0,4.0,4.0,Cash,In-store,2023-01-12,2023-01
TXN_6908287,Cookie,1.0,1.0,1.0,Cash,In-store,2023-08-04,2023-08
TXN_6829707,Sandwich,4.0,4.0,4.0,Cash,Takeaway,2023-08-17,2023-08
TXN_7303706,Coffee,4.0,2.0,4.0,Cash,In-store,2023-12-14,2023-12
TXN_1730647,Juice,15.0,3.0,15.0,Digital Wallet,In-store,2023-01-18,2023-01
TXN_4936135,Coffee,8.0,2.0,8.0,Cash,In-store,2023-12-08,2023-12
TXN_4496665,Sandwich,8.0,4.0,8.0,Digital Wallet,Takeaway,2023-12-10,2023-12
TXN_8209794,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-10-25,2023-10
TXN_3330687,Cake,15.0,3.0,15.0,Cash,In-store,2023-12-26,2023-12
TXN_5354746,Coffee,8.0,2.0,8.0,Digital Wallet,Takeaway,2023-03-06,2023-03
TXN_3736798,Coffee,8.0,2.0,8.0,Digital Wallet,In-store,2023-07-01,2023-07
TXN_6719521,Salad,25.0,5.0,25.0,Cash,In-store,2023-08-03,2023-08
TXN_5386752,Salad,20.0,5.0,20.0,Digital Wallet,In-store,2023-12-07,2023-12
TXN_1022523,Salad,20.0,5.0,20.0,Cash,In-store,2023-11-25,2023-11
TXN_9906002,Smoothie,12.0,4.0,12.0,Digital Wallet,In-store,2023-07-13,2023-07
TXN_6202015,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-08-22,2023-08
TXN_6928137,Cake,9.0,3.0,9.0,Digital Wallet,In-store,2023-10-11,2023-10
TXN_5913013,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-11-29,2023-11
TXN_7433269,Tea,1.5,1.5,1.5,Cash,In-store,2023-05-18,2023-05
TXN_4617771,Smoothie,16.0,4.0,16.0,Digital Wallet,Takeaway,2023-09-10,2023-09
TXN_1741325,Tea,3.0,1.5,3.0,Credit Card,In-store,2023-03-31,2023-03
TXN_9983356,Sandwich,8.0,4.0,8.0,Digital Wallet,Takeaway,2023-09-20,2023-09
TXN_8964527,Sandwich,16.0,4.0,16.0,Digital Wallet,Takeaway,2023-02-22,2023-02
TXN_9408993,Sandwich,4.0,4.0,4.0,Digital Wallet,In-store,2023-08-19,2023-08
TXN_7810285,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-10-25,2023-10
TXN_1961595,Smoothie,20.0,4.0,20.0,Digital Wallet,In-store,2023-07-02,2023-07
TXN_4179561,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-11-12,2023-11
TXN_9056301,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-03-02,2023-03
TXN_6910030,Coffee,8.0,2.0,8.0,Digital Wallet,Takeaway,2023-07-09,2023-07
TXN_7609781,Smoothie,12.0,4.0,12.0,Cash,In-store,2023-03-13,2023-03
TXN_8398059,Cake,3.0,3.0,3.0,Cash,Takeaway,2023-10-15,2023-10
TXN_1792573,Smoothie,20.0,4.0,20.0,Cash,Takeaway,2023-12-07,2023-12
TXN_9991225,Cake,15.0,3.0,15.0,Credit Card,Takeaway,2023-02-03,2023-02
TXN_8734476,Tea,1.5,1.5,1.5,Cash,Takeaway,2023-09-12,2023-09
TXN_6471962,Sandwich,16.0,4.0,16.0,Cash,Takeaway,2023-09-21,2023-09
TXN_4792702,Sandwich,4.0,4.0,4.0,Cash,Takeaway,2023-06-28,2023-06
TXN_3572190,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-03-05,2023-03
TXN_6791398,Coffee,2.0,2.0,2.0,Credit Card,Takeaway,2023-12-17,2023-12
TXN_8361255,Cake,9.0,3.0,9.0,Cash,Takeaway,2023-07-29,2023-07
TXN_6078834,Smoothie,4.0,4.0,4.0,Digital Wallet,Takeaway,2023-04-28,2023-04
TXN_8186625,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-07-21,2023-07
TXN_2946829,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-02-08,2023-02
TXN_8750849,Cake,6.0,3.0,6.0,Credit Card,Takeaway,2023-03-03,2023-03
TXN_1973716,Salad,20.0,5.0,20.0,Credit Card,In-store,2023-01-21,2023-01
TXN_1105589,Coffee,10.0,2.0,10.0,Cash,Takeaway,2023-07-04,2023-07
TXN_4988665,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-12-16,2023-12
TXN_5412834,Smoothie,16.0,4.0,16.0,Cash,Takeaway,2023-07-13,2023-07
TXN_1389258,Salad,5.0,5.0,5.0,Cash,Takeaway,2023-12-31,2023-12
TXN_8076559,Cake,15.0,3.0,15.0,Cash,Takeaway,2023-11-02,2023-11
TXN_4310310,Cake,9.0,3.0,9.0,Cash,Takeaway,2023-03-08,2023-03
TXN_6411716,Cake,12.0,3.0,12.0,Credit Card,In-store,2023-02-25,2023-02
TXN_1154979,Coffee,6.0,2.0,6.0,Credit Card,In-store,2023-12-11,2023-12
TXN_6129205,Sandwich,20.0,4.0,20.0,Cash,In-store,2023-07-20,2023-07
TXN_4832513,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-06-05,2023-06
TXN_4356223,Salad,15.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-23,2023-11
TXN_2471972,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-04-08,2023-04
TXN_6555617,Salad,10.0,5.0,10.0,Digital Wallet,Takeaway,2023-12-27,2023-12
TXN_6899834,Cake,9.0,3.0,9.0,Credit Card,Takeaway,2023-01-27,2023-01
TXN_7538570,Smoothie,16.0,4.0,16.0,Credit Card,Takeaway,2023-04-18,2023-04
TXN_8789116,Salad,25.0,5.0,25.0,Digital Wallet,Takeaway,2023-01-13,2023-01
TXN_8930109,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-05-17,2023-05
TXN_9799798,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-05-23,2023-05
TXN_1681153,Juice,9.0,3.0,9.0,Cash,Takeaway,2023-02-09,2023-02
TXN_4255503,Coffee,6.0,2.0,6.0,Digital Wallet,Takeaway,2023-11-19,2023-11
TXN_2385697,Coffee,2.0,2.0,2.0,Cash,Takeaway,2023-09-10,2023-09
TXN_9151321,Sandwich,16.0,4.0,16.0,Cash,In-store,2023-01-05,2023-01
TXN_1602799,Cake,12.0,3.0,12.0,Digital Wallet,Takeaway,2023-03-23,2023-03
TXN_9579181,Sandwich,4.0,4.0,4.0,Digital Wallet,In-store,2023-05-24,2023-05
TXN_1388606,Cake,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-31,2023-08
TXN_2336857,Cake,9.0,3.0,9.0,Cash,In-store,2023-08-02,2023-08
TXN_9526867,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-10-21,2023-10
TXN_5792655,Juice,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-12-21,2023-12
TXN_7782538,Juice,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-15,2023-08
TXN_6404763,Sandwich,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-11-13,2023-11
TXN_4915908,Sandwich,20.0,4.0,20.0,Credit Card,In-store,2023-06-06,2023-06
TXN_7043825,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-02-07,2023-02
TXN_5788769,Juice,3.0,3.0,3.0,Cash,In-store,2023-07-19,2023-07
TXN_5856820,Tea,3.0,1.5,3.0,Credit Card,Takeaway,2023-07-18,2023-07
TXN_9354616,Tea,6.0,1.5,6.0,Digital Wallet,Takeaway,2023-01-27,2023-01
TXN_5268203,Cake,3.0,3.0,3.0,Credit Card,Takeaway,2023-03-04,2023-03
TXN_5226635,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-02-01,2023-02
TXN_9278992,Smoothie,16.0,4.0,16.0,Cash,Takeaway,2023-12-15,2023-12
TXN_4369292,Cake,3.0,3.0,3.0,Credit Card,Takeaway,2023-10-09,2023-10
TXN_3912727,Tea,7.5,1.5,7.5,Digital Wallet,Takeaway,2023-04-13,2023-04
TXN_6983139,Salad,10.0,5.0,10.0,Credit Card,Takeaway,2023-12-18,2023-12
TXN_5977414,Cake,6.0,3.0,6.0,Credit Card,In-store,2023-08-06,2023-08
TXN_8550184,Juice,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-04-05,2023-04
TXN_6962242,Juice,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-06-30,2023-06
TXN_4548466,Tea,6.0,1.5,6.0,Credit Card,Takeaway,2023-11-30,2023-11
TXN_5750278,Salad,15.0,5.0,15.0,Cash,Takeaway,2023-06-08,2023-06
TXN_5537740,Cake,9.0,3.0,9.0,Credit Card,Takeaway,2023-04-30,2023-04
TXN_5944206,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-05-12,2023-05
TXN_9212178,Juice,3.0,3.0,3.0,Credit Card,Takeaway,2023-11-18,2023-11
TXN_9201212,Smoothie,16.0,4.0,16.0,Digital Wallet,Takeaway,2023-06-08,2023-06
TXN_7055260,Sandwich,16.0,4.0,16.0,Digital Wallet,In-store,2023-06-20,2023-06
TXN_1757340,Cake,6.0,3.0,6.0,Credit Card,In-store,2023-12-29,2023-12
TXN_9390740,Cake,6.0,3.0,6.0,Cash,In-store,2023-12-06,2023-12
TXN_1082421,Salad,5.0,5.0,5.0,Digital Wallet,In-store,2023-12-19,2023-12
TXN_6451377,Salad,25.0,5.0,25.0,Credit Card,Takeaway,2023-03-19,2023-03
TXN_2142961,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-09-21,2023-09
TXN_5575561,Tea,6.0,1.5,6.0,Digital Wallet,Takeaway,2023-02-13,2023-02
TXN_1007347,Salad,20.0,5.0,20.0,Digital Wallet,In-store,2023-08-28,2023-08
TXN_6731518,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-12-04,2023-12
TXN_3455702,Salad,5.0,5.0,5.0,Cash,Takeaway,2023-03-23,2023-03
TXN_7794561,Juice,12.0,3.0,12.0,Credit Card,In-store,2023-05-18,2023-05
TXN_7688625,Coffee,2.0,2.0,2.0,Credit Card,In-store,2023-12-15,2023-12
TXN_8831924,Coffee,6.0,2.0,6.0,Digital Wallet,In-store,2023-07-12,2023-07
TXN_1360998,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-07-30,2023-07
TXN_9047278,Tea,6.0,1.5,6.0,Credit Card,Takeaway,2023-06-20,2023-06
TXN_4516901,Tea,3.0,1.5,3.0,Credit Card,In-store,2023-09-05,2023-09
TXN_6817795,Tea,1.5,1.5,1.5,Cash,Takeaway,2023-09-12,2023-09
TXN_6809170,Smoothie,16.0,4.0,16.0,Cash,Takeaway,2023-08-10,2023-08
TXN_7365744,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-20,2023-08
TXN_9847116,Salad,15.0,5.0,15.0,Cash,Takeaway,2023-07-28,2023-07
TXN_8356338,Salad,25.0,5.0,25.0,Credit Card,In-store,2023-08-06,2023-08
TXN_4413506,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-10-29,2023-10
TXN_4737392,Sandwich,8.0,4.0,8.0,Cash,In-store,2023-02-17,2023-02
TXN_9538738,Coffee,8.0,2.0,8.0,Cash,In-store,2023-09-25,2023-09
TXN_1854102,Coffee,4.0,2.0,4.0,Digital Wallet,Takeaway,2023-07-18,2023-07
TXN_8837375,Sandwich,8.0,4.0,8.0,Digital Wallet,Takeaway,2023-11-21,2023-11
TXN_7950226,Tea,1.5,1.5,1.5,Digital Wallet,In-store,2023-10-13,2023-10
TXN_9086541,Salad,15.0,5.0,15.0,Cash,In-store,2023-02-15,2023-02
TXN_8017969,Juice,3.0,3.0,3.0,Cash,Takeaway,2023-03-26,2023-03
TXN_6667388,Cake,9.0,3.0,9.0,Cash,In-store,2023-08-14,2023-08
TXN_9425645,Cake,9.0,3.0,9.0,Credit Card,Takeaway,2023-03-19,2023-03
TXN_6747376,Smoothie,12.0,4.0,12.0,Digital Wallet,In-store,2023-11-20,2023-11
TXN_2062269,Juice,12.0,3.0,12.0,Digital Wallet,Takeaway,2023-09-08,2023-09
TXN_8313892,Salad,15.0,5.0,15.0,Credit Card,Takeaway,2023-11-29,2023-11
TXN_6712994,Coffee,6.0,2.0,6.0,Cash,Takeaway,2023-10-02,2023-10
TXN_6257776,Juice,15.0,3.0,15.0,Cash,In-store,2023-10-28,2023-10
TXN_3604156,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-11-08,2023-11
TXN_6073195,Sandwich,12.0,4.0,12.0,Credit Card,Takeaway,2023-09-13,2023-09
TXN_4291132,Cake,6.0,3.0,6.0,Credit Card,Takeaway,2023-08-07,2023-08
TXN_1622123,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-01-05,2023-01
TXN_2878078,Cake,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-12-15,2023-12
TXN_7134579,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-06-06,2023-06
TXN_6921057,Sandwich,16.0,4.0,16.0,Digital Wallet,Takeaway,2023-07-10,2023-07
TXN_2335088,Salad,20.0,5.0,20.0,Cash,In-store,2023-10-27,2023-10
TXN_9778859,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-06-05,2023-06
TXN_6386662,Salad,25.0,5.0,25.0,Credit Card,Takeaway,2023-12-04,2023-12
TXN_5491825,Cake,12.0,3.0,12.0,Cash,In-store,2023-06-09,2023-06
TXN_3326110,Coffee,4.0,2.0,4.0,Credit Card,Takeaway,2023-08-13,2023-08
TXN_5455079,Salad,10.0,5.0,10.0,Cash,In-store,2023-11-30,2023-11
TXN_5526475,Tea,6.0,1.5,6.0,Cash,In-store,2023-05-06,2023-05
TXN_3800253,Cake,6.0,3.0,6.0,Cash,Takeaway,2023-01-15,2023-01
TXN_4134478,Juice,6.0,3.0,6.0,Credit Card,Takeaway,2023-06-25,2023-06
TXN_7296498,Salad,25.0,5.0,25.0,Credit Card,Takeaway,2023-05-19,2023-05
TXN_2488987,Tea,7.5,1.5,7.5,Cash,In-store,2023-06-12,2023-06
TXN_1865735,Smoothie,8.0,4.0,8.0,Digital Wallet,In-store,2023-09-22,2023-09
TXN_5303275,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-09-18,2023-09
TXN_9316158,Sandwich,20.0,4.0,20.0,Cash,In-store,2023-10-31,2023-10
TXN_8207244,Tea,7.5,1.5,7.5,Cash,Takeaway,2023-05-04,2023-05
TXN_2814866,Smoothie,4.0,4.0,4.0,Digital Wallet,In-store,2023-07-29,2023-07
TXN_2560137,Cake,3.0,3.0,3.0,Cash,Takeaway,2023-10-13,2023-10
TXN_7350571,Smoothie,4.0,4.0,4.0,Credit Card,In-store,2023-02-19,2023-02
TXN_3915802,Coffee,6.0,2.0,6.0,Cash,Takeaway,2023-12-16,2023-12
TXN_2493262,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-01-03,2023-01
TXN_6038791,Juice,6.0,3.0,6.0,Digital Wallet,In-store,2023-03-06,2023-03
TXN_1335337,Tea,4.5,1.5,4.5,Credit Card,In-store,2023-09-06,2023-09
TXN_7730388,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-09-09,2023-09
TXN_6363897,Salad,25.0,5.0,25.0,Credit Card,Takeaway,2023-11-26,2023-11
TXN_1893222,Smoothie,20.0,4.0,20.0,Credit Card,In-store,2023-12-20,2023-12
TXN_5624179,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-10-26,2023-10
TXN_3450160,Cake,12.0,3.0,12.0,Credit Card,In-store,2023-10-23,2023-10
TXN_4075432,Sandwich,20.0,4.0,20.0,Cash,In-store,2023-09-12,2023-09
TXN_2023802,Cake,6.0,3.0,6.0,Cash,In-store,2023-02-28,2023-02
TXN_8182245,Sandwich,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-24,2023-10
TXN_3970335,Juice,15.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-01,2023-09
TXN_7100596,Smoothie,20.0,4.0,20.0,Credit Card,In-store,2023-09-14,2023-09
TXN_1481116,Tea,3.0,1.5,3.0,Digital Wallet,In-store,2023-02-26,2023-02
TXN_9454212,Juice,15.0,3.0,15.0,Cash,In-store,2023-11-19,2023-11
TXN_3648327,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-08-17,2023-08
TXN_6188394,Juice,15.0,3.0,15.0,Credit Card,In-store,2023-10-05,2023-10
TXN_2553803,Juice,3.0,3.0,3.0,Cash,In-store,2023-12-29,2023-12
TXN_8018479,Tea,1.5,1.5,1.5,Digital Wallet,Takeaway,2023-09-15,2023-09
TXN_3046108,Tea,7.5,1.5,7.5,Digital Wallet,Takeaway,2023-01-15,2023-01
TXN_4454198,Tea,1.5,1.5,1.5,Digital Wallet,In-store,2023-08-22,2023-08
TXN_5855756,Sandwich,4.0,4.0,4.0,Credit Card,In-store,2023-08-29,2023-08
TXN_6758675,Juice,3.0,3.0,3.0,Credit Card,In-store,2023-11-05,2023-11
TXN_7681072,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-07-07,2023-07
TXN_8789986,Cake,6.0,3.0,6.0,Cash,Takeaway,2023-09-21,2023-09
TXN_8382825,Coffee,10.0,2.0,10.0,Cash,In-store,2023-01-20,2023-01
TXN_4486700,Cake,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-08,2023-02
TXN_5085328,Coffee,8.0,2.0,8.0,Digital Wallet,Takeaway,2023-02-03,2023-02
TXN_6191769,Salad,5.0,5.0,5.0,Credit Card,Takeaway,2023-05-17,2023-05
TXN_6110386,Smoothie,4.0,4.0,4.0,Cash,In-store,2023-03-17,2023-03
TXN_8257774,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-03-04,2023-03
TXN_1225638,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-05-28,2023-05
TXN_5508620,Sandwich,8.0,4.0,8.0,Cash,In-store,2023-08-26,2023-08
TXN_7864080,Tea,7.5,1.5,7.5,Credit Card,Takeaway,2023-11-12,2023-11
TXN_2463115,Sandwich,20.0,4.0,20.0,Credit Card,Takeaway,2023-09-12,2023-09
TXN_6762172,Coffee,10.0,2.0,10.0,Cash,Takeaway,2023-01-19,2023-01
TXN_5591967,Sandwich,4.0,4.0,4.0,Credit Card,Takeaway,2023-04-08,2023-04
TXN_5861158,Sandwich,12.0,4.0,12.0,Credit Card,Takeaway,2023-11-21,2023-11
TXN_2848654,Smoothie,20.0,4.0,20.0,Digital Wallet,In-store,2023-03-15,2023-03
TXN_3034652,Juice,15.0,3.0,15.0,Credit Card,In-store,2023-11-04,2023-11
TXN_6607568,Coffee,4.0,2.0,4.0,Cash,In-store,2023-03-24,2023-03
TXN_9837568,Salad,25.0,5.0,25.0,Cash,In-store,2023-04-17,2023-04
TXN_9425610,Sandwich,12.0,4.0,12.0,Cash,In-store,2023-01-08,2023-01
TXN_9749333,Cookie,5.0,1.0,5.0,Cash,In-store,2023-02-27,2023-02
TXN_7376092,Cookie,4.0,1.0,4.0,Cash,In-store,2023-11-07,2023-11
TXN_8278982,Smoothie,20.0,4.0,20.0,Credit Card,Takeaway,2023-09-06,2023-09
TXN_7686476,Coffee,6.0,2.0,6.0,Digital Wallet,Takeaway,2023-01-03,2023-01
TXN_3981000,Tea,1.5,1.5,1.5,Digital Wallet,In-store,2023-05-24,2023-05
TXN_7367474,Juice,15.0,3.0,15.0,Digital Wallet,Takeaway,2023-01-01,2023-01
TXN_1498343,Salad,10.0,5.0,10.0,Credit Card,Takeaway,2023-03-31,2023-03
TXN_3107619,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-05-31,2023-05
TXN_7411993,Cake,6.0,3.0,6.0,Digital Wallet,In-store,2023-02-11,2023-02
TXN_4679593,Juice,3.0,3.0,3.0,Cash,In-store,2023-01-10,2023-01
TXN_1630051,Smoothie,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-03-17,2023-03
TXN_2566258,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-06-08,2023-06
TXN_4864206,Cookie,5.0,1.0,5.0,Cash,In-store,2023-03-18,2023-03
